id,date,content,username,likeCount,retweetCount,cleaned_text,processed_text,word_count,vader_score,vader_label,tb_polarity,tb_subjectivity,tb_label,sentiment
519,2024-02-02 09:00:00+00:00,New GitHub Copilot paper dropped. Haven't read it yet but looks interesting.,airesearcher,114,55,new github copilot paper dropped havent read it yet but looks interesting,new github copilot paper dropped havent read yet looks interesting,12,0.5499,positive,0.3181818181818182,0.4772727272727273,positive,positive
520,2024-02-02 10:30:00+00:00,Claude keeps going down at the worst times. Reliability is a real issue.,devmike92,730,89,claude keeps going down at the worst times reliability is a real issue,claude keeps going worst times reliability real issue,13,-0.6249,negative,-0.3185185185185185,0.5296296296296297,negative,negative
522,2024-02-02 13:30:00+00:00,Excited about what GPT-4 means for the future of technology.,mlops_daily,690,95,excited about what gpt4 means for the future of technology,excited gpt4 means future technology,10,0.34,positive,0.1875,0.4375,positive,positive
523,2024-02-02 15:00:00+00:00,Incredible what ChatGPT can do now. We are living in the future.,mlops_daily,534,131,incredible what chatgpt can do now we are living in the future,incredible chatgpt living future,12,0.0,neutral,0.45,0.5125,positive,neutral
524,2024-02-02 16:30:00+00:00,AI tools is overhyped. Real intelligence is still far away.,cto_musings,757,189,ai tools is overhyped real intelligence is still far away,ai tools overhyped real intelligence still far away,10,0.4767,positive,0.15000000000000002,0.65,positive,positive
526,2024-02-02 19:30:00+00:00,Curious where Mistral will be in two years. Anyone have predictions?,mlops_daily,619,126,curious where mistral will be in two years anyone have predictions,curious mistral two years anyone predictions,11,0.3182,positive,-0.1,1.0,negative,positive
528,2024-02-02 22:30:00+00:00,deep learning is genuinely changing how I work every single day.,techie_zuri,319,41,deep learning is genuinely changing how i work every single day,deep learning genuinely changing work every single day,11,0.0,neutral,0.10952380952380954,0.37142857142857144,positive,neutral
530,2024-02-03 01:30:00+00:00,GitHub Copilot keeps going down at the worst times. Reliability is a real issue.,mlops_daily,758,44,github copilot keeps going down at the worst times reliability is a real issue,github copilot keeps going worst times reliability real issue,14,-0.6249,negative,-0.3185185185185185,0.5296296296296297,negative,negative
531,2024-02-03 03:00:00+00:00,LLMs gave me three different wrong answers. Back to Stack Overflow.,nairobi_dev,85,40,llms gave me three different wrong answers back to stack overflow,llms gave three different wrong answers back stack overflow,11,-0.4767,negative,-0.16666666666666666,0.5,negative,negative
533,2024-02-03 06:00:00+00:00,The progress in deep learning over the last year is absolutely incredible.,ai_skeptic,253,72,the progress in deep learning over the last year is absolutely incredible,progress deep learning last year absolutely incredible,12,0.4215,positive,0.3,0.45555555555555555,positive,positive
534,2024-02-03 07:30:00+00:00,machine learning is interesting but I need more time to form a real opinion.,data_nerd254,71,34,machine learning is interesting but i need more time to form a real opinion,machine learning interesting need time form real opinion,14,0.2144,positive,0.39999999999999997,0.43333333333333335,positive,positive
539,2024-02-03 15:00:00+00:00,Frustrated with generative AI today. Could not complete a simple task correctly.,devmike92,86,70,frustrated with generative ai today could not complete a simple task correctly,frustrated generative ai today could complete simple task correctly,12,-0.5267,negative,-0.25,0.3190476190476191,negative,negative
545,2024-02-04 00:00:00+00:00,Comparing AI tools tools this week. Each has different trade-offs.,techie_zuri,313,9,comparing ai tools tools this week each has different tradeoffs,comparing ai tools tools week different tradeoffs,10,0.0,neutral,0.0,0.6,neutral,neutral
549,2024-02-04 06:00:00+00:00,large language models is overhyped. Real intelligence is still far away.,pythonista_ke,576,91,large language models is overhyped real intelligence is still far away,large language models overhyped real intelligence still far away,11,0.4767,positive,0.1714285714285714,0.5761904761904763,positive,positive
551,2024-02-04 09:00:00+00:00,machine learning has pros and cons. Still evaluating whether it fits our stack.,pythonista_ke,615,41,machine learning has pros and cons still evaluating whether it fits our stack,machine learning pros cons still evaluating whether fits stack,13,0.0,neutral,0.0,0.0,neutral,neutral
553,2024-02-04 12:00:00+00:00,Frustrated with Mistral today. Could not complete a simple task correctly.,nairobi_dev,238,62,frustrated with mistral today could not complete a simple task correctly,frustrated mistral today could complete simple task correctly,11,-0.5267,negative,-0.25,0.3190476190476191,negative,negative
556,2024-02-04 16:30:00+00:00,Worried about job displacement because of AI tools. Real conversation needed.,devmike92,54,89,worried about job displacement because of ai tools real conversation needed,worried job displacement ai tools real conversation needed,11,-0.296,negative,0.2,0.30000000000000004,positive,negative
559,2024-02-04 21:00:00+00:00,Not sure what to make of Gemini yet. Need more time with it.,techie_zuri,195,167,not sure what to make of gemini yet need more time with it,sure make gemini yet need time,13,-0.2411,negative,0.125,0.6944444444444444,positive,negative
560,2024-02-04 22:30:00+00:00,"machine learning is useful for some tasks, not so much for others.",cto_musings,283,192,machine learning is useful for some tasks not so much for others,machine learning useful tasks much others,12,0.4404,positive,0.25,0.1,positive,positive
561,2024-02-05 00:00:00+00:00,Incredible what machine learning can do now. We are living in the future.,pythonista_ke,464,183,incredible what machine learning can do now we are living in the future,incredible machine learning living future,13,0.0,neutral,0.45,0.5125,positive,neutral
565,2024-02-05 06:00:00+00:00,OpenAI is interesting but I need more time to form a real opinion.,ai_skeptic,118,115,openai is interesting but i need more time to form a real opinion,openai interesting need time form real opinion,13,0.2144,positive,0.39999999999999997,0.43333333333333335,positive,positive
567,2024-02-05 09:00:00+00:00,The large language models demo today was absolutely stunning. Game changer.,airesearcher,365,93,the large language models demo today was absolutely stunning game changer,large language models demo today absolutely stunning game changer,11,0.4391,positive,0.10476190476190476,0.6095238095238096,positive,positive
569,2024-02-05 12:00:00+00:00,generative AI gave me three different wrong answers. Back to Stack Overflow.,pythonista_ke,33,120,generative ai gave me three different wrong answers back to stack overflow,generative ai gave three different wrong answers back stack overflow,12,-0.4767,negative,-0.16666666666666666,0.5,negative,negative
570,2024-02-05 13:30:00+00:00,Not impressed with Gemini at all. Way too many errors for production.,techie_zuri,326,105,not impressed with gemini at all way too many errors for production,impressed gemini way many errors production,12,-0.6065,negative,0.0,0.75,neutral,negative
571,2024-02-05 15:00:00+00:00,Loving every update to GitHub Copilot. The team is crushing it.,devmike92,606,102,loving every update to github copilot the team is crushing it,loving every update github copilot team crushing,11,0.34,positive,0.5,0.925,positive,positive
573,2024-02-05 18:00:00+00:00,Our company is evaluating artificial intelligence for internal use. Early days still.,pythonista_ke,520,44,our company is evaluating artificial intelligence for internal use early days still,company evaluating artificial intelligence internal use early days still,12,0.4767,positive,-0.16666666666666666,0.43333333333333335,negative,positive
574,2024-02-05 19:30:00+00:00,Curious where LLMs will be in two years. Anyone have predictions?,pythonista_ke,588,147,curious where llms will be in two years anyone have predictions,curious llms two years anyone predictions,11,0.3182,positive,-0.1,1.0,negative,positive
577,2024-02-06 00:00:00+00:00,Disappointed by the latest artificial intelligence update. Felt like a step backward.,airesearcher,130,126,disappointed by the latest artificial intelligence update felt like a step backward,disappointed latest artificial intelligence update felt like step backward,12,0.3612,positive,-0.2833333333333333,0.8833333333333333,negative,positive
578,2024-02-06 01:30:00+00:00,Our company is evaluating open source AI for internal use. Early days still.,nairobi_dev,56,13,our company is evaluating open source ai for internal use early days still,company evaluating open source ai internal use early days still,13,0.0,neutral,0.03333333333333333,0.26666666666666666,neutral,neutral
580,2024-02-06 04:30:00+00:00,Privacy concerns around GitHub Copilot keep growing. Not comfortable using it.,airesearcher,43,35,privacy concerns around github copilot keep growing not comfortable using it,privacy concerns around github copilot keep growing comfortable using,11,-0.2505,negative,-0.2,0.8,negative,negative
581,2024-02-06 06:00:00+00:00,Privacy concerns around AI tools keep growing. Not comfortable using it.,techie_zuri,359,145,privacy concerns around ai tools keep growing not comfortable using it,privacy concerns around ai tools keep growing comfortable using,11,-0.2505,negative,-0.2,0.8,negative,negative
584,2024-02-06 10:30:00+00:00,The Gemini landscape is changing fast. Hard to keep up.,techie_zuri,3,125,the gemini landscape is changing fast hard to keep up,gemini landscape changing fast hard keep,10,-0.1027,negative,-0.04583333333333334,0.5708333333333333,neutral,negative
586,2024-02-06 13:30:00+00:00,New large language models paper dropped. Haven't read it yet but looks interesting.,pythonista_ke,243,125,new large language models paper dropped havent read it yet but looks interesting,new large language models paper dropped havent read yet looks interesting,13,0.5499,positive,0.28354978354978355,0.46103896103896097,positive,positive
588,2024-02-06 16:30:00+00:00,Mistral gave me three different wrong answers. Back to Stack Overflow.,data_nerd254,619,138,mistral gave me three different wrong answers back to stack overflow,mistral gave three different wrong answers back stack overflow,11,-0.4767,negative,-0.16666666666666666,0.5,negative,negative
592,2024-02-06 22:30:00+00:00,Worried about job displacement because of ChatGPT. Real conversation needed.,airesearcher,111,7,worried about job displacement because of chatgpt real conversation needed,worried job displacement chatgpt real conversation needed,10,-0.296,negative,0.2,0.30000000000000004,positive,negative
594,2024-02-07 01:30:00+00:00,"generative AI is useful for some tasks, not so much for others.",pythonista_ke,623,148,generative ai is useful for some tasks not so much for others,generative ai useful tasks much others,12,0.4404,positive,0.25,0.1,positive,positive
602,2024-02-07 13:30:00+00:00,Using AI tools at work now and our output has doubled. Highly recommend.,ai_skeptic,527,184,using ai tools at work now and our output has doubled highly recommend,using ai tools work output doubled highly recommend,13,0.4201,positive,0.16,0.54,positive,positive
604,2024-02-07 16:30:00+00:00,artificial intelligence just helped me debug a nasty issue in minutes. Love it.,mlops_daily,102,169,artificial intelligence just helped me debug a nasty issue in minutes love it,artificial intelligence helped debug nasty issue minutes love,13,0.5719,positive,-0.3666666666666667,0.8666666666666667,negative,positive
610,2024-02-08 01:30:00+00:00,generative AI hallucinated completely wrong info and I almost used it. Scary.,pythonista_ke,425,5,generative ai hallucinated completely wrong info and i almost used it scary,generative ai hallucinated completely wrong info almost used scary,12,-0.7453,negative,-0.5,0.95,negative,negative
611,2024-02-08 03:00:00+00:00,The GitHub Copilot community is growing fast. Lots of debate about best practices.,tech_tracy,412,68,the github copilot community is growing fast lots of debate about best practices,github copilot community growing fast lots debate best practices,13,0.7096,positive,0.6,0.44999999999999996,positive,positive
617,2024-02-08 12:00:00+00:00,open source AI is interesting but I need more time to form a real opinion.,pythonista_ke,97,28,open source ai is interesting but i need more time to form a real opinion,open source ai interesting need time form real opinion,15,0.2144,positive,0.3,0.45,positive,positive
619,2024-02-08 15:00:00+00:00,Curious where open source AI will be in two years. Anyone have predictions?,devmike92,350,32,curious where open source ai will be in two years anyone have predictions,curious open source ai two years anyone predictions,13,0.3182,positive,-0.05,0.75,neutral,positive
620,2024-02-08 16:30:00+00:00,The open source AI landscape is changing fast. Hard to keep up.,devmike92,333,118,the open source ai landscape is changing fast hard to keep up,open source ai landscape changing fast hard keep,12,-0.1027,negative,-0.030555555555555558,0.5472222222222222,neutral,negative
621,2024-02-08 18:00:00+00:00,deep learning has pros and cons. Still evaluating whether it fits our stack.,airesearcher,412,1,deep learning has pros and cons still evaluating whether it fits our stack,deep learning pros cons still evaluating whether fits stack,13,0.0,neutral,0.0,0.4,neutral,neutral
624,2024-02-08 22:30:00+00:00,GPT-4 is interesting but I need more time to form a real opinion.,ai_skeptic,762,32,gpt4 is interesting but i need more time to form a real opinion,gpt4 interesting need time form real opinion,13,0.2144,positive,0.39999999999999997,0.43333333333333335,positive,positive
628,2024-02-09 04:30:00+00:00,large language models has pros and cons. Still evaluating whether it fits our stack.,airesearcher,749,185,large language models has pros and cons still evaluating whether it fits our stack,large language models pros cons still evaluating whether fits stack,14,0.0,neutral,0.21428571428571427,0.42857142857142855,positive,neutral
632,2024-02-09 10:30:00+00:00,Excited about what artificial intelligence means for the future of technology.,pythonista_ke,385,197,excited about what artificial intelligence means for the future of technology,excited artificial intelligence means future technology,11,0.6705,positive,-0.075,0.625,negative,positive
634,2024-02-09 13:30:00+00:00,AI tools keeps getting better. Kudos to the team behind it!,mlops_daily,688,9,ai tools keeps getting better kudos to the team behind it,ai tools keeps getting better kudos team behind,11,0.7351,positive,0.04999999999999999,0.6,neutral,positive
645,2024-02-10 06:00:00+00:00,Comparing GitHub Copilot tools this week. Each has different trade-offs.,devmike92,736,16,comparing github copilot tools this week each has different tradeoffs,comparing github copilot tools week different tradeoffs,10,0.0,neutral,0.0,0.6,neutral,neutral
647,2024-02-10 09:00:00+00:00,Really impressed by LLMs! The capabilities are mind-blowing.,mlops_daily,287,74,really impressed by llms the capabilities are mindblowing,really impressed llms capabilities mindblowing,8,0.5256,positive,1.0,1.0,positive,positive
650,2024-02-10 13:30:00+00:00,Mistral just helped me debug a nasty issue in minutes. Love it.,data_nerd254,54,6,mistral just helped me debug a nasty issue in minutes love it,mistral helped debug nasty issue minutes love,12,0.1531,positive,-0.25,0.8,negative,positive
652,2024-02-10 16:30:00+00:00,Mistral is being discussed a lot in our team. No consensus yet.,nairobi_dev,169,26,mistral is being discussed a lot in our team no consensus yet,mistral discussed lot team consensus yet,12,-0.296,negative,0.0,0.0,neutral,negative
654,2024-02-10 19:30:00+00:00,deep learning solved a problem in 5 seconds that took me hours before.,airesearcher,252,32,deep learning solved a problem in 5 seconds that took me hours before,deep learning solved problem seconds took hours,13,-0.1531,negative,0.0,0.4,neutral,negative
657,2024-02-11 00:00:00+00:00,artificial intelligence is genuinely changing how I work every single day.,devmike92,752,9,artificial intelligence is genuinely changing how i work every single day,artificial intelligence genuinely changing work every single day,11,0.4767,positive,-0.09047619047619045,0.5714285714285714,negative,positive
666,2024-02-11 13:30:00+00:00,ChatGPT keeps getting better. Kudos to the team behind it!,ai_skeptic,340,53,chatgpt keeps getting better kudos to the team behind it,chatgpt keeps getting better kudos team behind,10,0.7351,positive,0.04999999999999999,0.6,neutral,positive
688,2024-02-12 22:30:00+00:00,The OpenAI community is growing fast. Lots of debate about best practices.,tech_tracy,311,11,the openai community is growing fast lots of debate about best practices,openai community growing fast lots debate best practices,12,0.7096,positive,0.6,0.44999999999999996,positive,positive
689,2024-02-13 00:00:00+00:00,Security risks in open source AI are being ignored. This will bite us.,devmike92,787,74,security risks in open source ai are being ignored this will bite us,security risks open source ai ignored bite us,13,-0.25,negative,0.0,0.5,neutral,negative
690,2024-02-13 01:30:00+00:00,New Claude paper dropped. Haven't read it yet but looks interesting.,devmike92,10,4,new claude paper dropped havent read it yet but looks interesting,new claude paper dropped havent read yet looks interesting,11,0.5499,positive,0.3181818181818182,0.4772727272727273,positive,positive
693,2024-02-13 06:00:00+00:00,Attended a talk on deep learning today. Lots to think about.,devmike92,596,11,attended a talk on deep learning today lots to think about,attended talk deep learning today lots think,11,0.0,neutral,0.0,0.4,neutral,neutral
700,2024-02-13 16:30:00+00:00,Not sure what to make of OpenAI yet. Need more time with it.,devmike92,380,86,not sure what to make of openai yet need more time with it,sure make openai yet need time,13,-0.2411,negative,0.125,0.6944444444444444,positive,negative
704,2024-02-13 22:30:00+00:00,Still learning how to get the best results out of OpenAI.,ai_skeptic,719,105,still learning how to get the best results out of openai,still learning get best results openai,11,0.6369,positive,1.0,0.3,positive,positive
706,2024-02-14 01:30:00+00:00,Hard to believe how good GPT-4 has become. Truly remarkable.,tech_tracy,547,10,hard to believe how good gpt4 has become truly remarkable,hard believe good gpt4 become truly remarkable,10,0.8402,positive,0.38611111111111107,0.6305555555555555,positive,positive
709,2024-02-14 06:00:00+00:00,"Watched a demo of deep learning today. Impressive in some areas, limited in others.",techie_zuri,354,11,watched a demo of deep learning today impressive in some areas limited in others,watched demo deep learning today impressive areas limited others,14,0.34,positive,0.30952380952380953,0.5142857142857142,positive,positive
710,2024-02-14 07:30:00+00:00,Really impressed by GitHub Copilot! The capabilities are mind-blowing.,mlops_daily,521,38,really impressed by github copilot the capabilities are mindblowing,really impressed github copilot capabilities mindblowing,9,0.5256,positive,1.0,1.0,positive,positive
711,2024-02-14 09:00:00+00:00,Gemini has pros and cons. Still evaluating whether it fits our stack.,data_nerd254,349,34,gemini has pros and cons still evaluating whether it fits our stack,gemini pros cons still evaluating whether fits stack,12,0.0,neutral,0.0,0.0,neutral,neutral
712,2024-02-14 10:30:00+00:00,Loving every update to AI tools. The team is crushing it.,cto_musings,163,97,loving every update to ai tools the team is crushing it,loving every update ai tools team crushing,11,0.34,positive,0.5,0.925,positive,positive
713,2024-02-14 12:00:00+00:00,Disappointed by the latest Claude update. Felt like a step backward.,cto_musings,363,77,disappointed by the latest claude update felt like a step backward,disappointed latest claude update felt like step backward,11,-0.1531,negative,-0.125,0.825,negative,negative
714,2024-02-14 13:30:00+00:00,Just tried Claude and I'm blown away. The future is here!,techie_zuri,371,36,just tried claude and im blown away the future is here,tried claude im blown away future,11,0.0,neutral,0.0,0.125,neutral,neutral
715,2024-02-14 15:00:00+00:00,artificial intelligence gave me three different wrong answers. Back to Stack Overflow.,mlops_daily,733,91,artificial intelligence gave me three different wrong answers back to stack overflow,artificial intelligence gave three different wrong answers back stack overflow,12,0.0,neutral,-0.275,0.625,negative,neutral
716,2024-02-14 16:30:00+00:00,large language models is the best productivity tool I have used in years.,pythonista_ke,405,103,large language models is the best productivity tool i have used in years,large language models best productivity tool used years,13,0.6369,positive,0.6071428571428571,0.36428571428571427,positive,positive
717,2024-02-14 18:00:00+00:00,Worried about job displacement because of large language models. Real conversation needed.,devmike92,470,52,worried about job displacement because of large language models real conversation needed,worried job displacement large language models real conversation needed,12,-0.296,negative,0.20714285714285713,0.3642857142857143,positive,negative
718,2024-02-14 19:30:00+00:00,Comparing Mistral tools this week. Each has different trade-offs.,airesearcher,303,48,comparing mistral tools this week each has different tradeoffs,comparing mistral tools week different tradeoffs,9,0.0,neutral,0.0,0.6,neutral,neutral
727,2024-02-15 09:00:00+00:00,Attended a talk on GPT-4 today. Lots to think about.,cto_musings,37,8,attended a talk on gpt4 today lots to think about,attended talk gpt4 today lots think,10,0.0,neutral,0.0,0.0,neutral,neutral
729,2024-02-15 12:00:00+00:00,Mistral is interesting but I need more time to form a real opinion.,ai_skeptic,102,77,mistral is interesting but i need more time to form a real opinion,mistral interesting need time form real opinion,13,0.2144,positive,0.39999999999999997,0.43333333333333335,positive,positive
735,2024-02-15 21:00:00+00:00,"LLMs is useful for some tasks, not so much for others.",tech_tracy,416,107,llms is useful for some tasks not so much for others,llms useful tasks much others,11,0.4404,positive,0.25,0.1,positive,positive
736,2024-02-15 22:30:00+00:00,The hype around large language models is way overblown. It is just autocomplete.,ai_skeptic,796,171,the hype around large language models is way overblown it is just autocomplete,hype around large language models way overblown autocomplete,13,0.0,neutral,0.21428571428571427,0.42857142857142855,positive,neutral
737,2024-02-16 00:00:00+00:00,Hard to believe how good artificial intelligence has become. Truly remarkable.,cto_musings,91,168,hard to believe how good artificial intelligence has become truly remarkable,hard believe good artificial intelligence become truly remarkable,11,0.9022,positive,0.13958333333333334,0.7229166666666667,positive,positive
741,2024-02-16 06:00:00+00:00,Comparing open source AI tools this week. Each has different trade-offs.,pythonista_ke,264,79,comparing open source ai tools this week each has different tradeoffs,comparing open source ai tools week different tradeoffs,11,0.0,neutral,0.0,0.55,neutral,neutral
744,2024-02-16 10:30:00+00:00,Incredible what GitHub Copilot can do now. We are living in the future.,tech_tracy,775,12,incredible what github copilot can do now we are living in the future,incredible github copilot living future,13,0.0,neutral,0.45,0.5125,positive,neutral
747,2024-02-16 15:00:00+00:00,Attended a talk on Claude today. Lots to think about.,tech_tracy,172,32,attended a talk on claude today lots to think about,attended talk claude today lots think,10,0.0,neutral,0.0,0.0,neutral,neutral
751,2024-02-16 21:00:00+00:00,"Watched a demo of machine learning today. Impressive in some areas, limited in others.",techie_zuri,306,198,watched a demo of machine learning today impressive in some areas limited in others,watched demo machine learning today impressive areas limited others,14,0.34,positive,0.4642857142857143,0.5714285714285714,positive,positive
752,2024-02-16 22:30:00+00:00,The progress in large language models over the last year is absolutely incredible.,airesearcher,374,27,the progress in large language models over the last year is absolutely incredible,progress large language models last year absolutely incredible,13,0.4215,positive,0.37142857142857144,0.46507936507936504,positive,positive
757,2024-02-17 06:00:00+00:00,Disappointed by the latest deep learning update. Felt like a step backward.,cto_musings,373,36,disappointed by the latest deep learning update felt like a step backward,disappointed latest deep learning update felt like step backward,12,-0.1531,negative,-0.08333333333333333,0.6833333333333332,negative,negative
760,2024-02-17 10:30:00+00:00,Security risks in LLMs are being ignored. This will bite us.,cto_musings,389,159,security risks in llms are being ignored this will bite us,security risks llms ignored bite us,11,-0.25,negative,0.0,0.0,neutral,negative
762,2024-02-17 13:30:00+00:00,large language models is being discussed a lot in our team. No consensus yet.,nairobi_dev,696,112,large language models is being discussed a lot in our team no consensus yet,large language models discussed lot team consensus yet,14,-0.296,negative,0.21428571428571427,0.42857142857142855,positive,negative
763,2024-02-17 15:00:00+00:00,The machine learning community is growing fast. Lots of debate about best practices.,nairobi_dev,618,194,the machine learning community is growing fast lots of debate about best practices,machine learning community growing fast lots debate best practices,13,0.7096,positive,0.6,0.44999999999999996,positive,positive
765,2024-02-17 18:00:00+00:00,The progress in Mistral over the last year is absolutely incredible.,pythonista_ke,675,74,the progress in mistral over the last year is absolutely incredible,progress mistral last year absolutely incredible,11,0.4215,positive,0.45,0.48333333333333334,positive,positive
771,2024-02-18 03:00:00+00:00,Claude has pros and cons. Still evaluating whether it fits our stack.,nairobi_dev,373,120,claude has pros and cons still evaluating whether it fits our stack,claude pros cons still evaluating whether fits stack,12,0.0,neutral,0.0,0.0,neutral,neutral
772,2024-02-18 04:30:00+00:00,New generative AI paper dropped. Haven't read it yet but looks interesting.,mlops_daily,450,48,new generative ai paper dropped havent read it yet but looks interesting,new generative ai paper dropped havent read yet looks interesting,12,0.5499,positive,0.3181818181818182,0.4772727272727273,positive,positive
775,2024-02-18 09:00:00+00:00,Our company is evaluating GitHub Copilot for internal use. Early days still.,mlops_daily,625,1,our company is evaluating github copilot for internal use early days still,company evaluating github copilot internal use early days still,12,0.0,neutral,0.05,0.15,neutral,neutral
776,2024-02-18 10:30:00+00:00,GPT-4 keeps going down at the worst times. Reliability is a real issue.,ai_skeptic,362,35,gpt4 keeps going down at the worst times reliability is a real issue,gpt4 keeps going worst times reliability real issue,13,-0.6249,negative,-0.3185185185185185,0.5296296296296297,negative,negative
783,2024-02-18 21:00:00+00:00,Mistral is genuinely changing how I work every single day.,cto_musings,341,78,mistral is genuinely changing how i work every single day,mistral genuinely changing work every single day,10,0.0,neutral,0.1642857142857143,0.35714285714285715,positive,neutral
784,2024-02-18 22:30:00+00:00,Loving every update to GPT-4. The team is crushing it.,data_nerd254,632,103,loving every update to gpt4 the team is crushing it,loving every update gpt4 team crushing,10,0.34,positive,0.5,0.925,positive,positive
791,2024-02-19 09:00:00+00:00,Frustrated with machine learning today. Could not complete a simple task correctly.,airesearcher,764,113,frustrated with machine learning today could not complete a simple task correctly,frustrated machine learning today could complete simple task correctly,12,-0.5267,negative,-0.25,0.3190476190476191,negative,negative
792,2024-02-19 10:30:00+00:00,Hard to believe how good AI tools has become. Truly remarkable.,tech_tracy,152,54,hard to believe how good ai tools has become truly remarkable,hard believe good ai tools become truly remarkable,11,0.8402,positive,0.38611111111111107,0.6305555555555555,positive,positive
793,2024-02-19 12:00:00+00:00,Hard to believe how good deep learning has become. Truly remarkable.,techie_zuri,239,162,hard to believe how good deep learning has become truly remarkable,hard believe good deep learning become truly remarkable,11,0.8402,positive,0.2895833333333333,0.5729166666666666,positive,positive
797,2024-02-19 18:00:00+00:00,Worried about job displacement because of open source AI. Real conversation needed.,ai_skeptic,612,15,worried about job displacement because of open source ai real conversation needed,worried job displacement open source ai real conversation needed,12,-0.296,negative,0.1,0.4,positive,negative
798,2024-02-19 19:30:00+00:00,ChatGPT made my workflow so much faster. Cannot imagine going back.,techie_zuri,263,19,chatgpt made my workflow so much faster cannot imagine going back,chatgpt made workflow much faster imagine going back,11,0.0,neutral,0.1,0.1,positive,neutral
811,2024-02-20 15:00:00+00:00,open source AI is genuinely changing how I work every single day.,ai_skeptic,762,90,open source ai is genuinely changing how i work every single day,open source ai genuinely changing work every single day,12,0.0,neutral,0.10952380952380954,0.4047619047619047,positive,neutral
813,2024-02-20 18:00:00+00:00,LLMs keeps going down at the worst times. Reliability is a real issue.,tech_tracy,541,100,llms keeps going down at the worst times reliability is a real issue,llms keeps going worst times reliability real issue,13,-0.6249,negative,-0.3185185185185185,0.5296296296296297,negative,negative
814,2024-02-20 19:30:00+00:00,Curious where AI tools will be in two years. Anyone have predictions?,airesearcher,141,172,curious where ai tools will be in two years anyone have predictions,curious ai tools two years anyone predictions,12,0.3182,positive,-0.1,1.0,negative,positive
815,2024-02-20 21:00:00+00:00,Using open source AI at work now and our output has doubled. Highly recommend.,airesearcher,199,131,using open source ai at work now and our output has doubled highly recommend,using open source ai work output doubled highly recommend,14,0.4201,positive,0.08,0.52,positive,positive
816,2024-02-20 22:30:00+00:00,generative AI is the best productivity tool I have used in years.,cto_musings,463,155,generative ai is the best productivity tool i have used in years,generative ai best productivity tool used years,12,0.6369,positive,1.0,0.3,positive,positive
825,2024-02-21 12:00:00+00:00,Loving every update to ChatGPT. The team is crushing it.,nairobi_dev,560,118,loving every update to chatgpt the team is crushing it,loving every update chatgpt team crushing,10,0.34,positive,0.5,0.925,positive,positive
833,2024-02-22 00:00:00+00:00,Comparing OpenAI tools this week. Each has different trade-offs.,nairobi_dev,84,20,comparing openai tools this week each has different tradeoffs,comparing openai tools week different tradeoffs,9,0.0,neutral,0.0,0.6,neutral,neutral
835,2024-02-22 03:00:00+00:00,Excited about what Mistral means for the future of technology.,data_nerd254,296,45,excited about what mistral means for the future of technology,excited mistral means future technology,10,0.34,positive,0.1875,0.4375,positive,positive
836,2024-02-22 04:30:00+00:00,Not sure what to make of large language models yet. Need more time with it.,mlops_daily,424,11,not sure what to make of large language models yet need more time with it,sure make large language models yet need time,15,-0.2411,negative,0.15476190476190477,0.6058201058201058,positive,negative
839,2024-02-22 09:00:00+00:00,Using Gemini at work now and our output has doubled. Highly recommend.,nairobi_dev,616,84,using gemini at work now and our output has doubled highly recommend,using gemini work output doubled highly recommend,12,0.4201,positive,0.16,0.54,positive,positive
840,2024-02-22 10:30:00+00:00,The Gemini community is growing fast. Lots of debate about best practices.,tech_tracy,696,170,the gemini community is growing fast lots of debate about best practices,gemini community growing fast lots debate best practices,12,0.7096,positive,0.6,0.44999999999999996,positive,positive
843,2024-02-22 15:00:00+00:00,OpenAI made my workflow so much faster. Cannot imagine going back.,techie_zuri,537,139,openai made my workflow so much faster cannot imagine going back,openai made workflow much faster imagine going back,11,0.0,neutral,0.1,0.1,positive,neutral
844,2024-02-22 16:30:00+00:00,large language models hallucinated completely wrong info and I almost used it. Scary.,tech_tracy,453,15,large language models hallucinated completely wrong info and i almost used it scary,large language models hallucinated completely wrong info almost used scary,13,-0.7453,negative,-0.2619047619047619,0.7761904761904761,negative,negative
855,2024-02-23 09:00:00+00:00,Just tried OpenAI and I'm blown away. The future is here!,devmike92,764,10,just tried openai and im blown away the future is here,tried openai im blown away future,11,0.0,neutral,0.0,0.125,neutral,neutral
868,2024-02-24 04:30:00+00:00,OpenAI is genuinely changing how I work every single day.,cto_musings,225,61,openai is genuinely changing how i work every single day,openai genuinely changing work every single day,10,0.0,neutral,0.1642857142857143,0.35714285714285715,positive,neutral
874,2024-02-24 13:30:00+00:00,Using Mistral at work now and our output has doubled. Highly recommend.,mlops_daily,7,35,using mistral at work now and our output has doubled highly recommend,using mistral work output doubled highly recommend,12,0.4201,positive,0.16,0.54,positive,positive
876,2024-02-24 16:30:00+00:00,The progress in AI tools over the last year is absolutely incredible.,devmike92,557,192,the progress in ai tools over the last year is absolutely incredible,progress ai tools last year absolutely incredible,12,0.4215,positive,0.45,0.48333333333333334,positive,positive
883,2024-02-25 03:00:00+00:00,LLMs made my workflow so much faster. Cannot imagine going back.,ai_skeptic,91,155,llms made my workflow so much faster cannot imagine going back,llms made workflow much faster imagine going back,11,0.0,neutral,0.1,0.1,positive,neutral
